Point,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
109,1.59797197,4998.402028,5.960024556,0.769995432,12.00332942,1.572817089,2.553514416,-3.428975501,1.037843202,9.107507482,0.915138884,1001.597972,6.24201E+14,1.933908191,5.601538321,-0.518212869,4.147739351,-0.131854997,-0.87531257,-2.85270603
110,2.220837998,4997.779162,10.79402059,3.522124047,9.148944657,0.342181857,4.932121415,0.918222181,1.363926408,3.607034647,-0.927098413,1002.220838,6.2389E+14,0.362461098,10.76078599,-1.380004503,7.186986541,-6.062830211,0.829598142,0.802806805
111,1.308598008,4998.691402,4.073117519,3.544042163,5.066129889,0.638973623,1.712428746,0.432529124,0.640754281,6.202048827,0.013233677,1001.308598,6.24346E+14,-1.460558762,5.538627199,0.077272886,3.637103953,-6.776617494,4.837335661,0.529883469
112,-1.461946638,5001.461947,2.333006885,2.076315879,4.999220466,0.889845411,2.137287971,1.872830453,2.055334294,5.40948857,2.556225834,998.5380534,6.25731E+14,-0.085173139,8.115058615,-0.378150032,10.40105536,-7.381842694,3.690547266,-3.205743876
113,-2.024594061,5002.024594,11.23313346,1.195726956,10.1273185,0.432822738,4.098981113,-1.668269792,-1.39420832,11.99219747,-0.622795147,997.9754059,6.26013E+14,1.07803316,8.175854892,2.604543652,4.073658584,11.07496516,-3.909176261,-3.644395107
114,5.633903344,4994.366097,10.70977669,2.251124814,2.573081441,1.630827661,31.74086689,1.83266362,-1.037053302,5.038431235,-1.699991841,1005.633903,6.22188E+14,1.68343256,11.59215851,0.166039229,11.39520821,11.87624375,12.34053369,-2.07596757
115,4.37545659,4995.624543,10.87855828,-1.624533991,5.298973827,0.404364169,19.14462037,-2.149071693,2.233490374,2.962671563,-1.084099082,1004.375457,6.22815E+14,-2.622346871,11.31335041,3.490331563,7.023757107,-0.113786085,4.299023846,1.037373017
116,4.35270278,4995.647297,7.218668493,-2.109954796,12.08654865,-0.187292383,18.94602149,-2.096850141,-2.616410418,2.764226082,0.565732308,1004.352703,6.22826E+14,-2.343024612,3.666804696,0.088562432,5.011098991,6.496082076,-0.468281427,-1.945702626
117,-1.866572854,5001.866573,10.73576754,2.215690806,3.201630893,2.206230384,3.48409422,-3.430227182,-1.641189321,2.571263041,1.500301801,998.1334271,6.25934E+14,-0.406289469,6.973825945,0.580635716,12.02614655,11.09264634,1.19223514,0.211453682
118,5.319588418,4994.680412,10.88062071,-1.069347789,6.771094836,2.164772769,28.29802094,2.098174078,1.719357766,7.588457225,-0.497193741,1005.319588,6.22344E+14,0.791200022,6.190948722,-2.20126372,9.808157824,12.37125007,5.84592469,-0.91405378
119,3.077791985,4996.922208,8.783321608,1.662207886,11.35940998,-0.442243473,9.472803503,0.869518431,1.361573531,3.323474521,0.427152854,1003.077792,6.23463E+14,1.744819694,7.259315597,-0.883461986,4.818008378,6.976332644,11.09114834,-0.24052029
120,3.97511937,4996.024881,5.566612434,1.374780133,4.269367678,-0.600900477,15.80157401,-3.12879655,-0.51247103,5.369079381,-0.407159842,1003.975119,6.23015E+14,-2.844321288,5.547268396,3.03469724,11.15827226,2.322011634,-6.04246588,-3.0887722
121,4.063006671,4995.936993,12.16609505,0.006941153,3.302586998,0.115911634,16.50802321,-0.54442208,1.602590882,5.096873809,0.992391233,1004.063007,6.22971E+14,1.010690626,10.13958182,2.168070686,2.837633621,6.514381811,-5.672647585,-1.511854218
122,2.221914053,4997.778086,4.098754232,1.586457735,6.624793557,1.720180038,4.936902059,-1.89680436,0.110691159,8.792937046,0.994603527,1002.221914,6.2389E+14,1.668692983,6.43218737,2.043960028,6.711131319,8.835875261,-0.679750494,1.413935745
123,0.58386739,4999.416133,9.422731479,-0.490098059,4.972442523,-0.284819155,0.340901129,0.151740156,0.649738156,9.292352941,-1.241891308,1000.583867,6.24708E+14,-1.287238234,11.61968505,-1.221923293,3.905592445,10.04540815,-3.646348288,-0.500005767
124,-6.396113436,5006.396113,6.035608306,1.520026834,5.899926931,1.870808681,40.91026709,-3.105683769,2.089454434,2.609472784,1.26328761,993.6038866,6.28204E+14,-0.544355843,4.395728424,-0.737359577,8.823650592,8.475892238,7.160550038,2.101255326
125,3.92060694,4996.079393,6.913257222,-1.39212459,9.47410205,-0.253815087,15.37115878,-2.645910782,0.585356055,3.878974117,1.251326226,1003.920607,6.23042E+14,0.579786685,3.978259583,2.377764739,11.76583486,10.40185394,-3.089449822,1.000680185
126,3.908168214,4996.091832,7.260686555,2.833265706,12.32606637,0.327162315,15.27377879,0.027160403,-1.05751448,10.82631361,1.625520791,1003.908168,6.23048E+14,1.017231204,11.79561508,-1.970679831,3.888580073,-3.354628882,-6.885844159,-2.98890896
127,0.729644973,4999.270355,3.289495001,2.742123707,4.160604137,2.045557662,0.532381787,1.965413678,-0.308786986,3.563496113,-0.496632136,1000.729645,6.24635E+14,-2.124196407,9.125153998,2.691440719,6.197428492,7.616329424,-7.000695448,-1.636767145
128,-5.603854652,5005.603855,4.238901804,-0.377085564,7.625699238,0.261302541,31.40318696,-1.094076132,-0.643047937,11.03899452,-1.778601912,994.3961453,6.27807E+14,-2.248743503,11.56205965,0.694894595,7.659358972,2.590177642,2.706370901,2.178534496
129,-1.575423727,5001.575424,11.95875729,-2.039633993,7.383157759,-0.014924096,2.481959921,-2.078079962,-0.51589456,7.741518946,-0.650721398,998.4245763,6.25788E+14,-0.668183022,10.21410506,0.989277388,2.590667128,7.911869148,4.835871642,0.383635916
130,0.402920003,4999.59708,2.879581879,1.250265023,6.949964707,1.614509117,0.162344529,-0.982898753,-1.023102077,2.889254766,1.645444384,1000.40292,6.24799E+14,-3.526161529,4.401209753,-1.055018103,3.747651146,5.058559768,-0.896468305,1.488638164
131,3.767999574,4996.232,4.501618263,1.25475972,5.428416752,0.777398016,14.19782079,-0.174772946,0.939732968,10.27791018,2.878681792,1003.768,6.23118E+14,-3.183861582,9.320837042,1.529726877,3.38869247,-3.487080368,-2.404391313,1.409043364
132,3.856045069,4996.143955,3.407738767,-1.790350787,8.272933037,1.553354524,14.86908357,0.995058481,-2.922850415,5.389821838,-0.615410698,1003.856045,6.23074E+14,-1.355577429,5.284352385,2.161685328,10.32529718,1.450618372,11.37643263,-3.696795523
133,1.627576287,4998.372424,3.499542037,2.967182432,7.310514753,1.72617056,2.649004571,-3.140027345,0.132808806,6.391467814,-0.468649412,1001.627576,6.24187E+14,1.537196275,5.620616386,-2.344449838,7.45996116,3.041629523,-2.455237272,-3.721052683
134,-4.47550859,5004.475509,11.6472068,2.763891668,5.333359278,0.220945164,20.03017714,-1.946599501,-2.271370271,5.959010112,-0.433593783,995.5244914,6.27241E+14,-0.768533416,10.4387551,-0.235682155,10.20497014,1.989186983,5.656923687,-2.282737901
135,3.80756251,4996.192437,9.709932395,3.005815695,9.42710635,1.380296246,14.49753226,-3.061348347,1.554550274,9.79426198,-1.391332802,1003.807563,6.23098E+14,-3.403024678,9.818762849,-0.362730843,3.806261147,-3.411566991,9.068679328,-1.048786763
136,-6.279025468,5006.279025,5.719272053,-0.875701839,9.28356897,2.091527518,39.42616083,-2.988360776,-0.322402288,6.602534829,0.987349349,993.7209745,6.28145E+14,-3.584906319,10.61231076,-0.249607412,11.5452257,10.65227515,-2.472333105,0.795248482
137,-1.890651433,5001.890651,6.511466708,-1.084793924,10.80009003,1.770467215,3.57456284,0.583936275,-2.805292041,8.383985064,2.036963527,998.1093486,6.25946E+14,-3.334043538,5.676878171,0.700622202,4.466330844,3.677549096,-2.123960582,-3.832409879
138,-1.387180071,5001.38718,8.098791099,1.671603831,4.045591857,0.571307479,1.92426855,0.193027851,0.206440998,9.768418199,-2.482198476,998.6128199,6.25694E+14,-0.145388363,7.23335397,-1.698253428,8.509593017,12.00281571,5.635479755,-1.640250826
139,-2.09923988,5002.09924,12.13826484,-1.554455043,5.359173028,0.788593533,4.406808074,1.700709456,-1.826651734,2.917950164,-0.349598865,997.9007601,6.2605E+14,-1.832274028,11.48412043,-1.322771967,6.345174138,-2.316982844,-2.852877679,-1.484991736
140,-6.738064994,5006.738065,6.639086873,-0.031515167,3.819786856,-0.613890683,45.40151986,-1.700550572,-0.493707378,2.690122245,0.932133925,993.261935,6.28376E+14,-3.067570886,6.079835696,1.176256064,4.714887091,8.921274207,11.97385043,-0.589904183
141,-5.557847943,5005.557848,10.46457237,-0.61308108,12.38348714,0.630297004,30.88967375,-0.006743061,2.084503719,2.892132988,-0.060914244,994.4421521,6.27784E+14,-3.5477162,5.487480651,0.529598213,3.860793757,-3.147779388,0.411787308,-1.228031671
142,4.254392771,4995.745607,5.429021693,2.313631201,5.801566391,0.580502631,18.09985785,-3.204132255,0.0526053,11.31261102,2.305335817,1004.254393,6.22876E+14,-3.043322527,7.219396519,1.214705613,2.699621943,3.05070517,-6.453953535,0.339334716
143,-5.815957027,5005.815957,12.35872812,3.044846135,7.548636993,1.027532395,33.82535614,-3.3092285,-0.510032681,3.849058235,2.753637438,994.184043,6.27913E+14,2.085027428,7.399437377,3.287903885,5.019406163,-0.104142294,-2.293662652,-3.444013179
144,-6.399689456,5006.399689,7.81452437,-2.291282753,11.2878179,1.728759881,40.95602514,-1.042059998,0.360391181,3.343067269,2.061845604,993.6003105,6.28206E+14,-1.367610912,6.626199916,-2.312280167,7.423147597,-7.22165693,2.667880009,-0.714441419
145,-0.292727649,5000.292728,11.89026151,2.168966848,6.911898681,1.233567443,0.085689476,0.123481493,-0.403465802,9.735306012,-2.478122383,999.7072724,6.25146E+14,-3.741217469,3.330895332,2.952936883,8.998502637,-3.78860691,11.95163687,-0.284984446
146,-2.523223193,5002.523223,7.81621757,0.613020784,5.787438156,0.778397324,6.366655281,1.623383622,-3.350326558,7.926636121,-1.901123094,997.4767768,6.26263E+14,2.070388333,5.115874972,0.30951469,7.146218428,0.212359264,9.649144653,-0.910375214
147,-3.795733411,5003.795733,3.510759865,0.165023218,11.26815162,1.356090689,14.40759212,-2.178607427,-0.847406535,11.8948934,2.410607983,996.2042666,6.269E+14,-0.507344054,10.37942247,-0.814254568,7.452182023,-5.629662301,9.529567457,-3.043676315
148,0.151834134,4999.848166,11.51809224,2.118817617,9.694909974,1.262395726,0.023053604,-1.874469327,-2.312600847,4.492801809,0.641308068,1000.151834,6.24924E+14,-1.448446314,3.113148497,3.263646439,8.065479541,-4.286331044,11.24535212,-0.849187844
149,5.146535976,4994.853464,5.679759745,3.033348031,12.12277754,-0.429533759,26.48683255,-1.11893221,0.865043893,8.076296198,3.230110964,1005.146536,6.22431E+14,0.751076553,6.475410348,-2.494946081,4.462055817,12.08091003,10.67957845,-1.796422277
150,-1.58153502,5001.581535,6.911187505,0.104419834,3.854534519,0.93601927,2.501253018,0.560463297,0.245753195,10.50795217,0.41621814,998.418465,6.25791E+14,-3.758357874,11.06641697,3.265358285,9.25456923,6.712129509,2.993733706,-0.520561743
151,4.760202287,4995.239798,7.205811339,0.023401657,12.40877859,0.40230528,22.65952581,0.853546004,-3.924416278,4.040747688,0.945258389,1004.760202,6.22623E+14,-0.111762347,7.615605528,0.991001262,5.720592414,2.517980378,11.43344207,-1.634040164
152,3.457941927,4996.542058,11.04010399,-2.361933899,12.18684485,-0.775802086,11.95736237,0.9201088,-2.610529062,12.56044146,2.674128285,1003.457942,6.23273E+14,-3.036378409,11.53503032,3.116130169,10.6594301,-0.012262301,11.73631887,0.453468109
153,-6.203161537,5006.203162,4.067847013,2.363019656,7.366396741,-0.565298343,38.47921306,-2.335230023,-3.102245401,8.191619963,0.863006755,993.7968385,6.28107E+14,-1.209385752,5.676334726,3.036953975,10.83313141,3.107006407,-4.458832136,-0.699886295
154,2.106786257,4997.893214,4.962149882,-1.852878926,9.404957751,1.618792671,4.438548333,1.092954941,1.845180415,12.40446079,0.654717317,1002.106786,6.23947E+14,-1.025800515,10.40178468,-0.070103308,5.749025583,2.434625772,11.10402474,1.446188664
155,5.654676587,4994.345323,9.549059507,2.550862292,8.214326798,-0.293081419,31.9753673,1.609381901,-2.088330905,8.236826054,1.943338484,1005.654677,6.22177E+14,0.005906093,3.996507342,-1.871608468,9.622314937,11.16808771,11.12712504,0.298566682
156,4.300533176,4995.699467,8.015414135,0.142591333,7.571916445,0.143913934,18.4945856,-2.095998184,-3.223858905,7.726410564,-1.357687298,1004.300533,6.22853E+14,-2.295355074,7.661622564,2.889862539,8.567929785,11.60812377,5.398362113,-0.873707688
157,0.575141085,4999.424859,12.81042666,1.988185302,6.396967388,1.211983735,0.330787267,-3.822638587,-3.238863804,7.990418961,-2.03371245,1000.575141,6.24712E+14,-0.002279204,7.456174402,0.365080075,3.999955386,-2.191575801,12.03895232,-0.92031178
158,0.542668413,4999.457332,11.00006379,2.436987342,4.33921009,0.616049307,0.294489006,-0.9753838,-0.593970273,8.562948144,-0.089766221,1000.542668,6.24729E+14,-2.22080888,4.810913083,-0.05873131,7.978851074,-6.788698727,-5.369781067,0.296460692
159,-6.957249356,5006.957249,3.292158296,-1.084402044,5.910885122,0.337124994,48.4033186,-1.070490784,0.085151391,11.00087952,1.146515782,993.0427506,6.28486E+14,0.797756384,10.18467978,-1.234321533,11.68309581,9.090693937,9.545454337,1.618087553
160,-5.903558219,5005.903558,10.98873745,-2.700202125,8.801305401,-0.319713184,34.85199965,0.783448491,-3.189151164,7.797158488,2.009420522,994.0964418,6.27957E+14,1.644819105,6.05254325,2.245036008,9.999347494,10.98385971,-4.082677134,-0.686412168
161,2.866695317,4997.133305,9.103575065,0.397585386,3.193436623,1.267750245,8.217942041,1.397400114,0.04273176,3.494684399,-2.568177894,1002.866695,6.23568E+14,-0.364317674,4.991524907,2.745524697,3.876699448,6.936403,11.54827504,-3.312747551
162,5.215349754,4994.78465,11.75663625,-1.52277382,7.043238852,-0.899181967,27.19987306,1.541518915,0.978270317,6.088118077,0.345520532,1005.21535,6.22396E+14,-2.046864286,6.1288236,0.223464265,12.67903994,-3.644738278,2.93214141,-2.332696652
163,3.005709914,4996.99429,7.334113288,-1.281771729,4.502267014,-0.066519995,9.034292085,-0.620491197,-2.385524383,10.31174324,1.182786205,1003.00571,6.23498E+14,0.71181711,4.420405559,-2.631212169,10.31364566,10.73655618,-1.852517418,-1.356964617
164,4.980593637,4995.019406,7.745337947,0.681994583,6.642940553,-0.310563533,24.80631298,1.307755187,1.871837118,12.82941416,-1.735578462,1004.980594,6.22513E+14,0.531826031,12.79966433,2.000280974,7.923353328,-0.696338015,-0.854180641,-0.309408077
165,0.906354284,4999.093646,3.309681693,2.593613297,7.554705312,-0.449733867,0.821478089,-3.05752656,0.613932184,10.72664861,-0.969075108,1000.906354,6.24547E+14,1.919170747,7.042243747,0.985919723,7.283200862,-2.966996404,-3.1016088,0.374227361
166,-4.597967693,5004.597968,10.42575505,2.930222458,7.720927077,1.715372731,21.1413069,-1.634092655,1.544543463,4.83430175,1.356818329,995.4020323,6.27302E+14,-3.145309795,6.145213759,-1.139152284,7.818697355,12.1560915,6.396477331,-3.956284984
167,-1.110047701,5001.110048,8.786151246,-0.50798718,8.26075219,-0.838012035,1.232205899,1.307092953,-3.864554313,7.866946025,1.098309324,998.8899523,6.25555E+14,0.498223176,9.263823748,2.298664409,7.690551609,1.461352271,-1.328202435,-3.104427603
168,5.626988323,4994.373012,6.637878964,1.352905867,12.432804,1.285658383,31.66299759,-0.982538209,-0.812320976,7.938134996,0.139478291,1005.626988,6.22191E+14,-3.370798583,9.201919303,3.0887574,8.48241315,4.160223389,5.612043832,0.39780195
169,3.322394064,4996.677606,4.413859253,1.432508453,10.60102987,1.620361355,11.03830232,0.396650585,-3.255722003,7.296426478,-1.554865707,1003.322394,6.2334E+14,-1.636463147,8.885662165,3.13948009,5.675404892,0.061298631,3.46930227,1.970728858
170,-5.847989719,5005.84799,8.374960752,2.460985922,12.17785766,0.867436784,34.19898375,0.150987915,1.417844443,3.487382474,0.538956046,994.1520103,6.27929E+14,-2.001253953,12.99372216,-0.189636578,12.61860902,11.84525603,3.902063845,-1.265057763
171,-5.631905021,5005.631905,3.13457421,0.841952607,12.67511849,0.567548404,31.71835417,-3.43061367,-0.409586194,7.059691473,0.615279914,994.368095,6.27821E+14,-1.503527234,12.6679309,-0.66083192,8.401050023,-3.135311912,-2.830573849,1.429349075
172,5.076745632,4994.923254,9.860838499,0.852183872,12.48787859,1.838777117,25.77334621,1.302721185,-3.172504958,6.38075536,-2.561422069,1005.076746,6.22465E+14,-2.804317641,4.507348138,2.734482559,8.782931713,-4.660372365,9.060587307,-2.666567752
173,-1.980306184,5001.980306,7.221449364,-0.247481859,8.397547825,0.268382373,3.921612583,1.73386036,-1.404327634,7.40039008,-0.999013124,998.0196938,6.25991E+14,-0.400814446,6.966035526,0.535908189,11.6899705,5.386109557,7.051724699,-2.332420446
174,-4.148406118,5004.148406,12.27526599,0.0887033,6.692879054,1.301193656,17.20927332,-3.231596535,1.493741523,10.7804932,-0.174433321,995.8515939,6.27077E+14,1.135150991,4.750238797,0.930935625,10.46053066,3.989072428,-3.7109349,-3.472834144
175,1.914625304,4998.085375,11.62972087,1.259161685,11.93776382,-0.377239527,3.665790056,-2.416491289,1.890935673,8.444858324,-0.210501709,1001.914625,6.24043E+14,-3.813300383,6.315912765,0.891045814,4.340864826,-6.651916354,8.315155495,0.66961877
176,-0.275527013,5000.275527,7.8427198,1.728499969,3.689913985,-0.820497421,0.075915135,-1.723677972,-1.531348669,8.52253739,-2.457057168,999.724473,6.25138E+14,-3.406173704,8.846381483,1.908421924,10.98940489,7.611139883,-3.585576044,1.005062905
177,-4.398110834,5004.398111,4.101615437,-0.725491621,5.60228634,-0.519500697,19.34337891,0.577519553,1.014925618,6.846693352,-1.500213111,995.6018892,6.27202E+14,-1.252888104,13.06918777,2.522664047,11.86904292,-6.117819634,2.853042616,-2.392681506
178,-2.163229211,5002.163229,5.016724302,-1.755026893,3.261847678,-0.685741104,4.679560618,1.683261942,-1.280216481,10.24392748,-0.530397597,997.8367708,6.26082E+14,-1.301925002,10.37830994,1.494829173,3.558004961,8.645042845,8.554614024,1.767526288
179,-4.273116435,5004.273116,7.368591598,-1.261511492,4.991437365,0.981841973,18.25952407,-2.288924715,0.368431639,7.540913221,-0.683309763,995.7268836,6.27139E+14,-1.851103309,6.704964615,-2.206599218,9.108886058,4.72740548,0.347061718,0.588132136
180,-6.748449344,5006.748449,8.457875207,1.888364381,6.088378086,1.243303029,45.54156854,0.980833316,-1.42759455,5.93117634,-0.945462464,993.2515507,6.28381E+14,1.50034628,5.135621516,-1.625769761,6.884922414,-1.526871246,-6.628301735,-2.474057825
181,-2.530033952,5002.530034,12.75561152,1.857948619,9.929048229,1.02681897,6.401071801,0.804802212,0.986937626,4.16112649,-1.030710204,997.469966,6.26266E+14,-1.219056799,5.18688112,-0.897873968,11.01287803,0.798149569,9.89339074,0.596018792
182,-5.347807365,5005.347807,5.82774578,-0.373186907,4.142294795,0.849642612,28.59904362,-3.861188804,-2.564280422,5.291311793,1.783686569,994.6521926,6.27678E+14,-0.143599966,11.69088688,-1.740538802,6.718774238,-2.494026305,-6.213260513,-3.388045304
